Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106928604178291,"Milan Kuriak - poslanec NR SR, OĽANO","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",814,20
1552624815015371,SPP - distribúcia,SPP - distribúcia,812,5
427164051018545,Jaroslav Karahuta - Za zdravé slovenské potraviny.,Sme rodina,796,4
123320987524033,Jozef Kajkoš,SMER - sociálna demokracia,795,13
348063062356711,Dobré rádio,"Dobré médiá, s.r.o",792,7
741515582611947,KOŠICE:DNES,"KOŠICE: DNES ONLINE, družstvo",776,13
336693806455466,Radovan Kazda,Sloboda a Solidarita,767,10
835812956480436,Jozef Želinský,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,750,2
188813161688299,Spoločne pre Komárno - Együtt Komáromért,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",749,10
136836609695627,PLUS 7 DNÍ,News and Media Holding a.s.,746,50
100308766219330,Farkas Tibor,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,740,4
1977234279243101,Milan Potocký - Poslanec NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",732,6
587016641709920,SMER - SSD Prešovský kraj,SMER - SD,729,11
184791031563199,Harmony Slovensko,Harmony Slovensko,728,19
225595329628,Plus JEDEN DEŇ,"News and Media Holding, a.s.",727,42
113034513428949,MUDr. Krisztián Váradi - Egészség és öko • Zdravie a eko,Progresívne Slovensko,716,5
111586945189104,Pálinkás Évi,Szövetség – Magyarok. Nemzetiségek. Régiók. Aliancia – Maďari. Národnosti. Regióny.,712,7
1547609242134506,Patrick Linhart poslanec,HLAS - sociálna demokracia,710,27
112846697159144,HLAS - sociálna demokracia/NITRIANSKY KRAJ,HLAS - sociálna demokracia,709,4
588989111148781,Košický samosprávny kraj,Košický samosprávny kraj,708,16
111630235350587,Dalimír Solčanský,Dalimír Solčanský,706,45
105738772328552,Dominik Bokšanský • 67 • OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",705,3
102571051297892,Ján Blcháč,HLAS - sociálna demokracia,705,42
110214091799595,Csenger Tibor,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók I ALIANCIA – Maďari. Národnosti. Regióny,696,3
101795462016812,OĽANO - Žilinský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",696,5
2259255957732716,Miroslav Kocúr • Progresívne Slovensko,Progresívne Slovensko,687,21
113270933763580,ODS - Občianski demokrati Slovenska,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",686,18
110572351825824,Slavomíra Henčeková - OKS/SaS,Sloboda a Solidarita,682,13
769172466530481,Menyhárt József,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny.,681,25
103189369538437,Lukáš Koctúr kandidát #109 Oľano,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",676,2
248313735341169,Nagy Dávid,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,670,6
346219646219978,Gabriela Matečná,Slovenská národná strana,665,10
122073187539321,Igor Šimko - HLAS Východniarov,HLAS - sociálna demokracia,665,31
112845655237850,Anton Matulčík,Sloboda a Solidarita,651,32
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,650,12
173543112749903,Szövetség Tőketerebesi Járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,649,4
324736161703177,HAK - Hľadá sa korupcia,These ads ran without a disclaimer,648,2
239313066142919,KDH Žilinský kraj,KDH,647,10
344709529755622,SAPI,SAPI,639,16
102044098336459,Klíma ťa potrebuje,OZ Klíma ťa potrebuje,635,26
104285237742651,Peter Kmec,HLAS - sociálna demokracia,632,40
103570085607177,Juraj Gedra,SMER - SD,631,22
1928247723902365,Humánny pokrok,Humánny pokrok,631,8
240196611412,Duhovy PRIDE Bratislava,Duhovy PRIDE Bratislava,627,21
111406050376515,Peter Čech,Sloboda a Solidarita,627,3
1846501408935178,Marek Vagovič,Media Forum s. r. o.,621,19
233025170967044,Martin Barto,Sloboda a Solidarita,620,6
102273272923533,Campaign For Freedom,Campaign For Freedom,617,15
110914051965554,MySlovensko,decido s.r.o.,611,3
110101341163919,Captain Jack Slovensko,These ads ran without a disclaimer,606,1
107952497639229,Mikolášik Marcel,KDH,602,36
113578535177556,SDKÚ,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,600,7
100982391340470,Dávid Dej • Progresívne Slovensko,Progresívne Slovensko,600,4
101775282906268,Ľuboš Schwarzbacher - Modrí,"Modrí, Most - Híd",600,5
103733809471796,Lucia Kurilovská - HLAS - sociálna demokracia,HLAS - sociálna demokracia,600,11
1561537624137007,Ján Krišanda - podpredseda SNS,Slovenská národná strana,600,7
111242622037335,Magdaléna Mitánek,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",600,5
1632554420365677,Sóda,Sóda by O2 Slovakia,591,6
109874620495740,Mária Šofranko č. 24 OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",590,2
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Slovenská národná strana,586,10
107987188337561,Kiss Kolos,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",574,9
100233499613453,Kamil Šaško,HLAS - sociálna demokracia,568,78
101415754749459,Peter Liba - poslanec NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",560,2
1472836309622380,Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,555,16
100975585221091,Ladislav Matejka,Sloboda a Solidarita,551,7
106288718665197,Sloboda vierovyznania a presvedčenia,Úrad vlády Slovenskej republiky,539,4
1186332518046660,Viktorio.sk,Viktorio,536,55
1851504675124369,Cseh Peter č.45 za OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",532,3
100332826463662,Tomáš Holkovič - kandidát OĽANO a priatelia č. 44,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",530,6
108228804697407,OĽANO - Banskobystrický kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",526,6
829246250528166,Republiková únia zamestnávateľov,Republiková únia zamestnávateľov,519,22
1295226707169577,Martin Dzielavsky,Sme rodina,518,6
104343811860758,Beáta Jurík • Progresívne Slovensko,Progresívne Slovensko,516,8
114095796699657,Rišo Eliáš,HLAS - sociálna demokracia,515,24
103404972377812,Peter Žiak,SLOVFLOW,510,5
104508354300137,Andrea Letanovská - Demokrati,Andrea Letanovská - Demokrati,509,23
112659788539240,JUDr. Peter Pollák • Progresívne Slovensko,Progresívne Slovensko,505,6
306217430051254,"Dominik Drdul, poslanec Národnej rady, OĽANO","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",503,5
101236575977991,Martin Masár - SASKA,Sloboda a Solidarita,500,1
100746835456844,OĽANO - Bratislavský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",500,1
104936221959583,Úrad na ochranu oznamovateľov,Úrad na ochranu oznamovateľov,499,17
1655476864528931,MLADÍ SASKÁRI,Sloboda a Solidarita,498,8
561521547213921,CUS - Centrum účtovníkov Slovenska,"CUS - Centrum účtovníkov Slovenska, s. r. o.",489,36
367380017436383,Roman Michelko,Slovenská národná strana,489,23
1650953941825108,Matúš Bystriansky,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",486,1
874666142571575,Martin Fecko,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",485,5
101303498335561,HLAS - sociálna demokracia/ŽILINSKÝ KRAJ,HLAS - sociálna demokracia,480,6
105299919293775,Noro Mészároš - kandidát č. 111 do NRSR za OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",476,5
725379674198876,Milan Vetrák,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",475,4
112242151814194,Cementáreň pre komunity,Cementáreň pre komunity,471,16
103972188462494,OĽANO - Prešovský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",463,3
100282046184754,Emil Mucha pre Vás,KDH,459,14
147000705336065,Peter Vons č.29 OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",458,7
106918758822614,Aodmarket01,These ads ran without a disclaimer,450,1
255988405056208,Juraj Mikulášek • Progresívne Slovensko,Progresívne Slovensko,450,3
121028851094660,Ondrej Bafia - SMER SSD - kandidát č. #88,SMER - sociálna demokracia,450,1
109606527580798,Politics.social,Gerulata Technologies j. s. a.,450,1
228278823989003,Biela Noc,Biela Noc,449,79
102837355456653,Ahoj Košice,Ahoj Košice,449,8
109354727278502,Kristián Čekovský - poslanec NR SR,Demokrati,449,8
301188353351405,Anna Zemanová,Sloboda a Solidarita,448,15
105857164298849,Richard Nemec,Demokrati,447,11
117243354720105,Zakrúžkuj ženu,Zakrúžkuj ženu,445,33
498701220263973,Branislav Škripek,KDH,440,6
110384312152358,Rudolf Karas,KDH,438,7
109624335274258,Köpöncei Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,435,3
106954762500233,Erika Konečná,Sme rodina,435,2
105947861630687,DEMDIS,DemDis,433,10
103431272546936,Alexander Füle • KDH,KDH,430,24
2687957954762822,Igor Melicher - Mladí Sociálni Demokrati,SMER - SD,424,11
111313685327433,Adriana Andrejková,Sme rodina,422,1
113061480214396,Jana Majorová Garstková poslankyňa NR SR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",421,2
100813098783364,OĽANO - Trnavský kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",417,2
114145753581158,Ľudovít Paulis - Veda a výskum,Sloboda a Solidarita,408,13
110198307912855,Marián Ďuriš • Republika,REPUBLIKA,401,11
457124584400548,Rasťo TRNKA,Rastislav Trnka,400,2
103303331281954,Karol Kucera č.19 Oľano a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",400,3
532813096799385,Marián Damankoš,KDH,400,6
100703489760081,Kristián Lipták - kandidát NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",392,2
2085197845105229,Milan Polešenský,Progresívne Slovensko,390,3
127792263918493,Televízia TA3,Televízia TA3,389,5
111221238373297,Adam Šarišský - kandidát č.82 OĽANO,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",388,3
106799860815101,Baranyay Zsolt,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,383,7
103231495794821,Jana Ambrošová - verejný,"Modrí, Most - Híd",381,3
119043128689747,Agócs Kőrösi Ildikó,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,380,1
555552344887058,Jana Hanuliaková • Progresívne Slovensko,Progresívne Slovensko,376,4
106894061499175,OĽANO - Košický kraj,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",375,3
1957747224285700,Martina Mészáros Bariaková,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",375,2
106666545678536,ozdravme.sk,ozdravme s.r.o.,371,8
496292127825042,HighBrõws,HighBrõws,367,2
107363274909764,Ľuboslav Farkaš,Sloboda a Solidarita,361,4
102359016253900,Martin Áč - Demokrati,Demokrati,359,19
394753093974063,Jana Kiššová: Aby sa na Slovensku oplatilo čestne podnikať,Sloboda a Solidarita,353,4
101604784962294,HLAS - sociálna demokracia/TRNAVA,HLAS - sociálna demokracia,350,2
1543235905999133,Kristián Čechmánek,Demokrati,350,3
212517858839474,ZSE,"Západoslovenská energetika, a.s.",350,2
113662155425564,Teraz.sk,Teraz.sk,350,8
108755105584087,Ján Bilohuščin,Sloboda a Solidarita,348,15
166688783394167,Bratislava - hlavné mesto SR,Mesto Bratislava,348,6
134110776449152,Vladimír Bilohuščin - kandidát SaS č. 120,Sloboda a Solidarita,348,1
370302013674124,Tvořivá společnost • Tvorivá spoločnosť,These ads ran without a disclaimer,346,1
105131888394144,Team Bratislava,Team BA,344,3
1861438584151524,Checkbot,Checkbot,343,18
1473247526249413,Andrea Turčanová,KDH,342,25
1191145050917884,CORWIN,CORWIN,340,26
1472346096243480,Ivan Slaný • SNS - Nezávislý kandidát č.141,Slovenská národná strana,340,7
368300739998539,Lucia Veselská,Lucia Veselská,336,10
518341571589154,Miroslav Dráb,Sloboda a Solidarita,334,6
140675702940687,Demokratická strana,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",330,16
143084529081561,Oriflame,These ads ran without a disclaimer,326,54
278345349229163,Tomáš Drucker,HLAS - sociálna demokracia,325,15
162176693837904,Orange,Orange,322,2
250640235386726,Daniel Karas,SMER - SD,320,2
2143280622390205,Investigatívne centrum Jána Kuciaka,Investigatívne centrum Jána Kuciaka,316,15
185250998217953,Asociácia zamestnávateľských zväzov a združení SR (AZZZ SR),AZZZ SR,315,96
113311448409180,Rebeka Riabová • SNS • kandidátka č. 51,Slovenská národná strana,314,24
107350108679199,Naďa Bohinská • Progresívne Slovensko,Progresívne Slovensko,311,4
105785328360025,"Pék Pál - települések,régiók fejlesztése",Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,308,26
155962418300999,Veronika Veslárová -Progresívne Slovensko,Progresívne Slovensko,303,4
109056091968062,Ivan Bošňák,KDH,300,9
392501737450243,Ministerstvo obrany Slovenskej republiky,Ministerstvo obrany Slovenskej republiky,300,2
118050251681595,BILLA Slovensko,Create4future sro,300,4
634861423285501,Krajská organizácia SMER-SD Trnavský kraj,SMER - SD,300,1
102926425021028,Jozef Ježík,SMER - sociálna demokracia,300,1
106390307409654,Bystriny,Bystriny,300,11
359895461548541,SMER - SD Dunajská Streda,SMER - sociálna demokracia,300,1
108423448605061,Ing. Zoltán Oslanec,KDH,300,2
100589442628138,Jozef Hrdlička - KSS,Jozef Hrdlička - KSS,298,4
114997360138547,Juraj Krúpa - poslanec NR SR,Sloboda a Solidarita,297,3
106167898761319,Lucia Francescato • Progresívne Slovensko,Progresívne Slovensko,295,8
1904714152960290,Anton Piták • Demokrat z Oravy,Demokrati,292,2
108389862274436,Ladislav Gála • Progresívne Slovensko,Progresívne Slovensko,291,1
101099568070100,Bokor Réka,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",290,1
105974053411261,Sladučké ovocie,Sladučké ovocie s.r.o.,287,14
106102248424669,Srdce vlastenci a dôchodcovia - snj,SRDCE vlastenci a dôchodcovia - snj,285,9
1243405345708614,Peter Cibulka - starám sa o Žilinu,Peter Cibulka,280,5
100127022511369,Žilina SP21,beNOW media group a.s.,280,10
101497921375364,DAFilms SK,DAFilms SK,279,29
766954990034296,Peter Cmorej - poslanec NR SR,Sloboda a Solidarita,278,29
101503339245371,Architekt Tomáš Sobota,KDH,277,19
107945597320615,Marián Mališ • Progresívne Slovensko,Progresívne Slovensko,277,1
103996278108347,Radosť,Radosť,271,12
1790739387627100,Srdcom doma o.z.,Srdcom doma o.z.,268,15
725174507568923,Banskobystrický samosprávny kraj,Banskobystrický samosprávny kraj,260,5
267456060571592,Zora Jaurová • Progresívne Slovensko,Progresívne Slovensko,256,4
105696625616469,Richard Glück,SMER - SD,255,17
124151041686824,Ľubica Laššáková,HLAS - sociálna demokracia,255,30
113462130429868,HLAS - sociálna demokracia/BANSKOBYSTRICKÝ KRAJ,HLAS - sociálna demokracia,251,4
350597169475647,SNS Banskobystrický kraj,Slovenská národná strana,250,4
198546656989840,Milan Kaplan,Demokrati,250,3
162054587209491,Komunitná nadácia Bardejov,Komunitná nadácia Bardejov,249,6
106070962535594,Adriana Kráľová • kandidátka SNS • 129,Slovenská národná strana,247,4
118178417954606,Martina Žilková • Progresívne Slovensko,Progresívne Slovensko,244,9
111084198667380,Martin Práznovský,SLOVFLOW,241,4
105575699165026,Rajkovics Richard,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",240,13
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Miroslav Radačovský,240,3
1044358329012147,Igor Kašper,Sme rodina,239,2
101764124720853,Zuzana Plevíková - Mladí Sociálni Demokrati,SMER - SD,238,49
147547541961576,Council of the European Union,Council of the European Union,236,13
118645769886785,Klimatická koalícia,Klima Fokus,235,2
207791952957118,PS:Events,"PS:Events, s.r.o.",232,7
106830922161712,Samuel Fujak - Kandidát na poslanca NRSR,Samuel Fujak - Kandidát na poslanca NRSR,227,22
300066856763643,Malý Berlín,Malý Berlín,227,4
260762020631472,Mesto Nitra,Mesto Nitra,224,9
108617908185210,Za slobodu slova,Inštitút pre paradigmatické reformy,224,1
352917354804040,Vladimír Škola ZA ĽUDÍ,Vladimír Škola ZA ĽUDÍ,224,1
103334034693985,"Viera Leščáková č.14 volebná koalícia OĽano, KÚ a ZA ĽUDÍ","Viera Leščáková č.14 volebná koalícia OĽano, KÚ a ZA ĽUDÍ",224,1
108503241459802,Zuzana Dolinková,HLAS - sociálna demokracia,220,18
108134068532405,Zdravotnícke správy,Zdravotnícke správy,220,7
997070030338959,Anna Mierna,Demokrati,220,4
105388229317381,Gabriela Viazanková,KDH,219,24
101278961547574,Monika Péter,Sme rodina,217,1
742265262782678,Forró Tibor - Magyar Platform • Progresívne Slovensko • Maďarská Platforma,Progresívne Slovensko,217,2
114054693393180,JUDr. Stanislav Genčúr • KDH - kandidát č. 53,KDH,211,34
102013346622578,Petržalka,Mestská časť Bratislava-Petržalka,206,7
1461718484118285,Niké je tipovanie,Niké je tipovanie,204,1
136331822887094,Anton Masaryk - 114 OĽANO a priatelia,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",204,6
103797416339668,Film Europe SK,These ads ran without a disclaimer,202,13
103262848270968,Gyuri Nagy,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny.,200,1
70746153342,VÚB banka,VÚB banka,200,1
2011031775831511,Martin Beluský - poslanec NR SR za ĽS Naše Slovensko,Kotlebovci - Ľudová strana Naše Slovnesko,200,1
196250908064,Epi.sk,Poradca podnikateľa,200,1
100860732924202,Marek Štefanisko • Progresívne Slovensko,Progresívne Slovensko,200,2
114841588328448,Patrícia Popovičová,KDH,200,19
108586518941074,Jaroslav Križánek,KDH,200,8
116570825042936,Café Európa,Zastupenie Europskej komisie na Slovensku,200,2
111977983820589,Ján Ferenčák,HLAS - sociálna demokracia,200,3
601439536972303,Ján Lopušek - Blog,Demokrati,200,2
110676372052968,Ján Pullman · Progresívne Slovensko,Progresívne Slovensko,200,3
2631817786833672,Michal Wiezik • Za zelenú Európu,Michal Wiezik,199,2
105797224238738,Milan Laurinc • Progresívne Slovensko,Progresívne Slovensko,195,3
170612431409,Televízne noviny TV Markíza,Televízne noviny TV Markíza,190,12
121054327672585,Lenka Jusko • Progresívne Slovensko,Progresívne Slovensko,189,3
299290007518897,Adnan AKRAM - Váš poslanec,Adnan AKRAM - Váš poslanec,189,9
607273593072934,Michal Styk • Progresívne Slovensko,Progresívne Slovensko,188,3
109419223831777,Veronika Šrobova • Progresívne Slovensko,Progresívne Slovensko,182,2
281656152765874,Lucia Gurbáľová,KDH,180,3
616818131816940,David Kapusta • Váš poslanec • Banská Bystrica,David Kapusta • Váš poslanec • Banská Bystrica,180,4
105450232645828,Fulfill Consulting Group,These ads ran without a disclaimer,178,1
167715069957209,Ing. Tomáš Urminský - kandidát na poslanca NR SR,Sloboda a Solidarita,178,3
345709655093,Peter Janků,KDH,178,2
727217163998866,Marek Líška • Progresívne Slovensko,Progresívne Slovensko,177,5
113045060174860,Eva Kalkan,Progresívne Slovensko,176,2
100239576512840,Karolína Blunárová,Progresívne Slovensko,175,4
880183928746736,Halász Béla,Halász Béla,174,2
367397770311396,Penta - Zlepšujeme zdravotníctvo,Penta Investments,170,8
202736663810117,AZAH - Asociácia zábavy a hier,Asociácia zábavy a hier,170,5
101892719488324,Alexander Riabov,Alexander Riabov,170,24
572178032935323,Varga Tibor,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny,169,3
1302786386541766,Metropolitný inštitút Bratislavy,Metropolitný inštitútut Bratislavy,169,7
115002971618390,Erich Stračina,Sloboda a Solidarita,167,7
1413679575545902,Megbecsültek Társasága,Spoločnosť uctievaných - Megbecsültek Társasága,165,5
193514507352190,Rulezz.sk,MARKETERS s.r.o.,163,51
938413666216392,Odborové združenie sestier a pôrodných asistentiek,OZ SaPA,163,7
46047258125,A4 - priestor súčasnej kultúry,"A4 – Asociácia združení pre súčasnú kultúru, o.z.",163,5
443163935751338,Košice - Mesto Košice,Mesto Košice,163,3
1400698413321687,Jozef Rajtár - Nádej na skutočnú zmenu,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",161,5
527351247377965,European Committee of the Regions,European Committee of the Regions,159,55
110380365482267,Sergej Kára • Progresívne Slovensko,Progresívne Slovensko,158,1
1287561881391098,Jem pre Zem,Humánny pokrok,157,26
106390330706418,Irena Bihariová,Progresívne Slovensko,157,2
569734989747868,Poradňa pre občianske a ľudské práva / Center for Civil and Human Rights,Poradňa pre občianske a ľudské práva / Center for Civil and Human Rights,157,7
1466842326907769,Roma Spirit,Roma Spirit,156,21
1527856434120951,MySlovensko (or an alliterative: Myslovensko),MySlovensko (or an alliterative: Myslovensko),151,4
119846441218023,Martin Kollár - Modrí,"Modrí, Most - Híd",150,1
725379674198876,Milan Vetrák,Milan Vetrák,150,3
127726376896350,"Dana Žigová , poslankyňa MsZ mesta Martin","Dana Žigová , poslankyňa MsZ mesta Martin",146,9
1479422315472843,Igor Petrik,Sme rodina,145,1
109957008760663,Volím Pelleho,HLAS - sociálna demokracia,144,6
114481248400629,Flamingo Design Studio,These ads ran without a disclaimer,142,1
104932168863313,SkyShowtime,These ads ran without a disclaimer,142,2
121852557676697,Darina Luščíková • Progresívne Slovensko,Progresívne Slovensko,141,3
106742277534093,Monika Kavecká na strane sestier,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",140,2
110960838672051,SMER - SSD Šaľa,SMER - SD,140,5
114022154063401,Centrum vzdelávacích analýz,Centrum vzdelávacích analýz,139,15
494475540703563,Juraj Káčer,Juraj Káčer,137,7
169301250288663,Rasťo Mráz,KDH,134,11
101885812962862,Róbert Winkler - SOS,SOS - Spoločne Občania Slovenska,133,16
126819708065422,Ján Polakovič - poslanec MČ Rača - Spoločný Cieľ,Ján Polakovič - poslanec MČ Rača - Spoločný Cieľ,132,11
2131851353763717,Smart Consumer Institute,Inštitút moderného spotrebiteľa,131,4
100708224727843,Ing. Robert Tanczos • Sloboda a Solidarita,SLOVFLOW,129,2
